#CHR	start	end	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
13	102193682	102193838	-1.012968	0.260053	0.816674	0.387686	0.599955	0.030238
13	102344802	102344950	-0.249326	-0.022211	0.615201	0.475483	1.189316	0.722426
13	102381164	102381625	0.333696	-0.453824	0.784049	-0.481435	1.050458	0.771859
13	102604785	102604915	-0.855393	-0.960722	0.427793	0.165487	-0.076710	0.624356
13	102606367	102606867	-0.218321	-0.223690	0.531568	-0.709588	1.113337	0.565197
13	102644785	102645295	0.470020	0.209162	0.390313	0.493666	0.135521	0.151184
13	102665183	102665700	0.268234	-0.028217	-0.056538	0.187756	0.090638	0.403326
13	102689847	102689977	0.159528	0.037726	0.575118	0.730172	0.728463	1.091630
13	102693167	102693684	0.271136	0.069369	0.138380	0.130808	0.140986	0.404345
13	102700249	102700379	-0.274500	-0.614196	-1.022474	-0.756200	-0.664998	-0.439721
13	102723569	102723699	-1.003869	0.760790	-0.158961	2.104636	0.537953	1.456199
13	102744862	102745362	0.081284	-0.320183	-0.076332	0.064530	-0.250664	-0.078242
13	102826276	102826776	0.179390	-0.112639	0.702636	-0.260216	-0.086235	0.701786
13	102835936	102836066	0.889012	1.051221	0.505618	0.198348	1.676180	1.118545
13	103029510	103029640	-0.892723	0.199791	-0.252116	-0.466464	0.311701	0.745147
13	103109864	103110375	-1.340388	0.111611	-0.167400	0.475913	-0.016623	0.256123
13	103173898	103174031	-0.939185	0.677433	-0.178292	1.003920	-0.450844	0.125508
13	103238983	103239113	-0.366249	-0.615834	-0.079135	0.326665	0.170930	0.287879
13	103399969	103400469	-0.524933	-0.480066	-0.139382	-0.601555	-0.003477	-0.172420
13	103573858	103574014	-0.267457	-0.488747	0.453954	-0.181955	0.819030	0.195110
13	103644552	103644677	0.448861	-0.309738	0.008097	0.428844	-0.259046	0.051375
13	103646128	103646268	-1.331153	-0.061522	-0.913572	0.542002	0.240305	0.353714
13	103680186	103680323	-1.343977	-0.523472	-0.526665	-0.106312	-0.309373	-0.244342
13	103696182	103696688	-0.244302	-0.429923	-0.370951	0.336650	-0.171009	-0.768958
13	103703344	103703848	-0.345571	0.476636	-0.058174	0.471437	-0.011280	0.317091
13	103710174	103710680	-0.005236	-0.271627	-0.193218	0.063301	0.289332	-0.289235
13	103751352	103751853	-0.572521	0.494350	-0.120753	0.604579	-0.042676	-0.100651
13	103773933	103774882	0.799749	0.720443	0.650353	-0.093958	0.179558	-0.207260
13	103780224	103780724	-0.359616	0.371675	-0.152576	-0.068809	0.258314	0.067734
13	103877471	103877601	-0.406340	0.032972	0.634839	0.303547	0.441690	-0.157709
13	103920221	103920740	0.772505	0.223215	0.278549	-0.432753	-0.236180	-0.573189
13	103921029	103921181	1.342487	0.594564	0.140190	-0.237068	-0.213984	-0.328622
13	104003039	104003195	0.240965	0.631005	0.380136	-0.069979	0.225839	0.321626
13	104089512	104089655	-0.385570	-0.286338	-0.089549	0.091881	0.018899	0.424045
13	104109360	104109860	0.260176	0.050070	0.526923	0.034297	0.218719	0.406097
13	104124090	104124250	-0.040841	0.605274	0.606108	0.865542	0.471731	1.016017
13	104139489	104140005	-0.637449	0.041505	-0.202349	-0.077730	-0.436570	-0.375221
13	104178456	104179036	0.126184	-0.159478	0.040800	-0.463059	0.149266	-0.073104
13	104195860	104195985	-0.572174	0.438825	0.529089	2.004223	0.230324	0.901883
13	104204444	104204582	-0.987536	-0.068389	0.646295	1.932315	1.306800	2.192352
13	104228619	104229141	0.099462	-0.078953	0.206103	-0.348712	0.029055	-0.282089
13	104259176	104259306	-0.517425	0.564710	0.355900	-0.435560	0.629881	-0.446770
13	104274694	104275194	-0.131730	0.305306	0.336920	0.479570	0.754224	0.595432
13	104285046	104285178	-0.182166	0.068889	-0.130049	1.149204	0.221870	1.814273
13	104286744	104287282	0.554991	-0.202885	-0.130610	-0.298604	-0.181184	-0.083392
13	104288561	104288691	0.335437	0.829951	0.357947	0.229303	-0.216934	-0.062330
13	104295605	104295713	-0.049654	0.036950	0.099427	1.007888	-0.201012	0.276419
13	104398040	104398170	-0.637924	-0.147573	0.034282	-0.509969	0.984159	0.212611
13	104576297	104576544	0.173605	0.218966	0.212563	0.143039	-0.480374	0.084159
13	104589656	104589788	0.160092	-0.139687	0.119811	0.559285	-0.054462	-0.348046
13	104606938	104607068	0.441098	0.741254	0.498278	0.542023	0.183776	-0.368432
13	104610132	104610926	0.309550	-0.091369	-0.026624	-0.644006	-0.194014	-0.333336
13	104664164	104664320	0.207069	-0.427383	0.241653	0.092509	0.267880	0.558596
13	104681329	104681469	-0.356096	2.047719	-0.931190	0.824831	0.003694	0.433261
13	104720325	104720455	-0.259518	-0.082852	0.680329	0.949783	0.425708	0.001666
13	104726874	104727101	1.152723	1.219154	0.551598	1.618407	0.613181	0.897501
13	104766256	104766386	-0.289324	1.389581	0.861879	-0.410548	-0.076609	0.545599
13	104789628	104790129	-0.087537	0.723775	0.186947	0.812430	0.705512	0.505639
13	104805822	104805963	-0.068710	0.072541	0.608412	1.249080	0.497377	1.227131
13	104816805	104817415	0.660991	0.242027	0.309486	-0.040259	-0.007263	-0.441360
13	104909803	104909936	-0.758294	0.169624	0.899343	0.426058	1.211894	0.654103
13	104918629	104919129	-0.464965	0.246783	0.144055	0.655770	-0.260529	0.305198
13	104939799	104940301	-0.975371	0.071330	-0.509031	0.029923	-0.555692	-0.330957
13	104947885	104948386	-0.028087	0.158663	-0.261154	-0.000119	-0.353284	-0.146228
13	104953028	104953551	0.805812	0.566057	0.544901	0.812867	1.025300	1.367132
13	105016536	105017036	-0.187157	-0.339353	0.023382	-0.278809	-0.212465	-0.543945
13	105053679	105054179	0.566757	0.867524	0.612282	0.559895	0.793342	1.007239
13	105067069	105067569	-0.472657	0.258997	0.221981	0.259855	0.629990	0.404264
13	105088516	105088657	-0.052138	-0.428326	-0.094963	0.626334	0.495062	0.637980
13	105117771	105117932	-0.291031	-0.047843	0.271970	0.633297	0.408522	0.394961
13	105118512	105118642	0.190218	0.530955	0.497908	0.760454	0.598215	0.683049
13	105121901	105122479	0.231606	0.419131	0.729061	0.767232	0.550743	0.583770
13	105129309	105129465	0.354752	-0.655975	0.525844	0.052275	0.318230	0.810056
13	105139897	105140053	-0.383552	0.747544	0.762932	1.060683	1.174649	0.762043
13	105147784	105148326	-0.254707	-0.372389	-0.140253	-0.136330	0.068242	0.290670
13	105212669	105213169	0.771163	0.075725	1.209887	1.499079	0.665781	1.027075
13	105223287	105223419	-0.169699	0.348228	0.022969	-0.014338	-0.267509	0.142782
13	105224164	105224297	0.011819	-0.419224	-0.180124	-0.521424	0.079358	-0.054727
13	105240940	105241083	0.090350	-0.011019	0.997055	0.500073	-0.108161	0.756520
13	105291940	105292070	0.405694	-0.461759	-0.017611	-0.547767	0.767249	0.367862
13	105342889	105343049	0.595442	1.143601	0.102872	1.318934	1.198281	1.307563
13	105376997	105377522	0.457667	0.034231	-0.251874	0.032295	-0.339428	-0.281979
13	105442714	105442855	-0.781947	0.087653	-0.130721	0.650895	-0.052999	-0.200830
13	105917976	105918045	0.568994	0.799907	0.107278	-1.022009	2.131757	1.534356
13	106054133	106054263	-1.146458	-0.495010	0.851250	0.282558	1.118059	0.408664
13	106063790	106063946	0.480835	0.148055	0.130298	-0.868639	1.372631	0.489170
13	106078622	106078752	0.086383	-1.110752	0.200423	0.432746	0.667658	1.407269
13	106132658	106132814	0.119081	0.894373	0.841475	-0.636830	1.290143	0.224853
13	106166600	106166736	-0.606145	-0.184812	0.682254	-0.057552	0.115169	0.378123
13	106311017	106311122	-0.382094	0.625888	0.915292	0.933410	1.836078	1.173668
13	106624907	106625872	0.066970	-0.355023	-0.192020	0.373436	0.931024	0.647468
13	106638886	106639394	-0.314624	-0.059239	0.170125	0.352060	0.121385	0.646012
13	106640546	106640718	-0.002571	0.015104	0.109290	0.405667	0.256025	-0.050387
13	106662327	106662446	0.233426	0.238957	1.210696	1.240773	0.691151	1.006713
13	106669787	106670287	-0.176137	-0.108378	0.095709	0.223792	0.414069	0.891788
13	106691920	106692055	0.205335	-0.064235	-0.168723	0.258902	-0.206881	-0.191730
13	106702198	106702328	0.467142	-0.579545	0.869194	-0.750736	0.250849	1.024276
13	106715741	106716241	-0.546110	-0.045784	-0.377073	0.203607	-0.583298	0.045895
13	106721308	106721442	-0.376389	-0.516999	-0.581243	-0.107913	-0.705543	-0.320318
13	106760295	106760451	0.163024	-0.426561	-0.098137	-0.312501	-0.191037	-0.356324
13	106762735	106762867	-0.696315	0.028280	0.047493	0.164533	0.192324	0.507903
13	106772147	106772290	0.262190	0.170349	0.530069	-0.092298	0.296848	0.152018
13	106783866	106784022	-0.183160	-0.700767	0.161978	-0.577571	0.237247	0.091040
13	106813155	106813655	0.533207	0.734999	0.485652	0.562337	0.035003	0.536075
13	106836079	106836662	-0.462212	-0.219056	0.189627	0.467005	0.093155	0.236914
13	106876413	106876547	-1.132188	0.300425	-0.582060	-0.322719	-0.030772	0.056056
13	106918629	106919123	-0.575219	0.492974	0.042201	1.616353	0.489356	1.724868
13	106929977	106930107	0.258728	-0.397147	0.784466	-0.658538	0.617311	0.149060
13	106936677	106937207	0.009976	-0.153845	-0.002300	-0.455167	0.050098	-0.215392
13	106946794	106947378	0.157129	0.409168	0.373547	-0.081958	0.228914	0.032200
13	106998524	106999066	-0.465697	0.169996	0.226045	0.443063	0.023124	0.587377
13	107022169	107022765	0.932852	0.367130	0.887568	-0.148655	0.286607	0.196975
13	107034131	107034312	-0.164378	-1.107602	-0.214132	-0.617572	-0.302259	0.237605
13	107044273	107044403	0.235804	0.368170	-0.195663	0.501303	1.141256	0.702377
13	107056465	107056603	-1.137856	0.130885	-0.540632	-0.088250	-0.229811	-0.253060
13	107094397	107095007	0.055650	-0.011656	-0.163294	-0.440738	-0.533473	-0.691101
13	107101106	107101241	-0.611569	0.222322	-0.243296	0.532093	0.882237	0.245177
13	107101541	107102044	-0.220649	-0.301327	-0.440083	-0.327439	-0.197701	-0.634821
13	107105642	107105772	-1.281036	-0.167583	-0.554382	-0.237981	-0.842977	-0.902877
13	107113833	107114337	-0.515107	0.011128	-0.523060	-0.027529	-0.114064	-0.174260
13	107182670	107182811	0.030911	0.131613	-0.510078	0.441362	0.081180	0.099390
13	107825303	107825433	0.130112	0.212923	-0.208721	-0.048587	0.021427	0.192556
13	107831194	107831710	0.163307	-0.111057	-0.115609	-0.163199	-0.441137	-0.574725
13	107838155	107838312	0.204170	0.806170	-0.367406	0.719179	-0.163053	-0.069744
13	107856891	107857391	-0.476110	-0.204079	-0.155891	-0.119019	-0.114956	0.041752
13	107889898	107890582	0.615876	-0.472646	0.016995	-0.338337	0.142847	0.055714
13	107995018	107995650	-0.079100	-0.352452	-0.107490	-0.121856	0.071959	-0.221089
13	108041553	108041735	-0.120932	-0.305216	-0.486378	-0.163173	-0.398145	-0.692641
13	108044166	108044703	0.899394	0.517501	0.503363	0.039406	0.742285	0.242690
13	108056991	108057191	-0.254135	-0.145978	-0.470892	0.007693	-0.025952	-0.062135
13	108127091	108127591	-1.397255	-0.117123	-0.653722	0.497291	-0.487887	-0.241350
13	108129159	108129292	-0.534283	0.399550	0.415727	1.476602	1.066177	2.175748
13	108151723	108152223	-0.728578	-0.210580	0.010430	-0.111717	0.207431	0.561713
13	108152931	108153431	-0.627344	0.101577	0.117108	0.798461	0.309408	0.966940
13	108158394	108158956	0.241725	0.174192	0.053267	-0.244393	0.075035	-0.126344
13	108191271	108191771	0.094081	0.011917	-0.039630	0.077729	-0.063507	-0.226710
13	108204938	108205094	-0.927416	0.103135	0.372201	-0.026598	0.013069	-0.160025
13	108212273	108212794	0.824374	0.183279	0.138181	0.091222	-0.325159	-0.245869
13	108213278	108213408	-0.612233	0.141823	0.409400	0.197310	0.157988	0.529119
13	108214078	108214650	1.149884	0.023427	0.770093	0.188465	0.233258	0.209352
13	108276669	108276799	0.133231	0.883312	0.520482	0.832414	0.040191	0.363071
13	108297434	108298023	0.024717	0.110861	-0.076846	-0.008710	-0.065849	-0.445843
13	108300711	108300841	0.668552	0.042752	0.301495	0.045721	-0.059766	-0.487555
13	108316040	108316565	0.315542	-0.039705	0.011005	-0.350223	-0.099004	-0.299170
13	108329712	108330212	0.182513	0.125159	0.230481	0.511002	0.089303	0.505362
13	108341702	108341832	-0.338674	-0.116177	-0.061137	-0.476344	1.148568	0.495606
13	108390673	108390814	-0.035234	-0.165721	-0.539046	0.242312	-0.231975	0.531353
13	108453230	108453361	-0.123512	1.128253	-0.663874	2.110874	-0.477950	0.154401
13	108511422	108512441	0.102276	0.194539	-0.026215	-0.356144	0.536285	0.256106
13	108564483	108564639	0.297276	-0.650603	1.166335	0.127727	0.351449	0.182197
13	108615626	108615756	-0.233045	-0.378331	1.075200	0.141435	0.301086	0.511205
13	108667015	108667538	-0.554009	-0.440331	-0.195468	0.085717	-0.249069	0.173223
13	108675566	108675722	-0.378122	-0.053022	-0.210454	0.381777	0.680814	0.849136
13	108686501	108686631	-0.623348	0.992691	0.006538	-0.391254	-0.317691	-0.179815
13	108686725	108687262	-0.225333	-0.273607	-0.193763	-0.106890	0.159771	0.291638
13	108722377	108722509	0.636932	-0.213388	-0.036670	0.817765	0.318581	-0.243576
13	108775001	108775501	-0.317467	0.403828	0.213288	0.407105	0.297456	0.494608
13	108881922	108882422	-0.207633	0.454710	-0.490567	0.085381	0.234538	0.402680
13	108914762	108914892	0.168553	0.156399	-0.302015	-0.200267	0.194370	0.223391
13	108956197	108956353	-1.079793	0.093372	0.143877	-0.115926	-0.081076	-0.423302
13	109147107	109147237	-0.034771	-0.244665	0.078135	-0.021536	0.470798	0.649838
13	109210456	109210676	-0.817355	0.258890	-0.014208	-0.093504	-0.309279	-0.131467
13	109213108	109213247	-1.117751	-0.200243	-0.288583	1.554032	-0.167539	1.699124
13	109229288	109229447	-0.158980	-0.269844	-0.173240	0.913731	0.230418	1.029964
13	109230388	109230588	0.213775	0.206579	0.227040	-0.071321	0.054287	-0.085587
13	109239191	109239711	0.010454	-0.524606	-0.336888	-0.439244	-0.579550	-0.530192
13	109260242	109260385	0.587507	-0.195626	-0.365367	-0.688638	-0.217338	-0.278675
13	109261527	109262195	-0.377340	-0.013510	-0.122596	0.170585	0.190732	0.531439
13	109277568	109278174	-0.345715	-0.390151	-0.108072	-0.623966	-0.554684	-0.622957
13	109298785	109299354	0.207050	0.064072	0.266599	0.191054	0.197648	0.346542
13	109342104	109342234	-0.485278	0.347752	0.250355	-0.004049	0.287076	0.344156
13	109343536	109344036	0.318633	0.064944	-0.000667	-0.136272	0.315854	0.227180
13	109345329	109345471	0.095718	0.485725	-0.188541	1.058426	-0.327442	0.917518
13	109350974	109351476	0.222040	0.068343	-0.037360	0.578972	0.253946	0.886885
13	109356386	109356516	-0.936740	0.812026	0.081634	0.360447	1.274408	0.421760
13	109440301	109440809	0.230072	0.243221	0.186543	-0.220979	0.161832	0.486968
13	109440916	109441092	0.170804	0.343898	0.069002	-0.216930	-0.602580	-0.510737
13	109446070	109446567	-0.364097	-0.364383	-0.373040	0.365759	-0.068916	0.276858
13	109446845	109447047	-0.009132	0.361578	0.120012	0.298273	0.251935	0.380682
13	109519625	109519755	-0.841014	-0.184652	-0.236803	-0.414543	-0.056653	-0.127866
13	109546574	109546716	0.534857	-0.532829	-0.392477	-0.447925	-0.231088	-0.624456
13	109547669	109548171	-0.128643	-0.585606	-0.587920	-0.373798	-0.720744	-0.252193
13	109548421	109548564	-1.415136	0.371497	-0.580805	2.594167	0.195003	1.408425
13	109558342	109558472	-0.999384	0.543838	-0.109580	-0.303270	-0.829176	0.145477
13	109609924	109610080	-1.024573	-0.194199	-0.262221	-0.200621	-0.742556	-0.048883
13	109616044	109616184	-0.425192	0.268866	0.583331	1.170779	0.706877	0.991300
13	109736429	109736568	-1.483263	-0.199309	-0.291533	1.070508	1.039165	2.067667
13	109736829	109736959	0.651639	0.214255	1.221255	1.150001	1.716277	1.464083
13	109759296	109759426	-0.903962	-0.060818	-0.547638	0.244229	-0.104357	0.015023
13	109776034	109776550	-0.234544	-0.461114	-0.604473	-0.473369	-0.629661	-0.378719
13	109781431	109781950	-0.138445	0.075552	0.239195	0.113780	0.317361	0.170187
13	109812411	109812911	-0.379964	0.126131	-0.423274	-0.016226	0.281520	0.113305
13	109822335	109822851	-0.053681	-0.211659	-0.156039	-0.254314	-0.275222	-0.286829
13	109823033	109823163	0.589647	-0.036165	0.350748	0.024589	-0.103311	0.257078
13	109907525	109908052	-0.129162	-0.279860	-0.550506	-0.093680	-0.392819	-0.313683
13	109922188	109922698	-0.473656	-0.196885	0.023666	0.749762	0.411446	0.888511
13	109929027	109929169	-0.418337	-0.211090	1.040517	0.945577	1.236996	-0.197874
13	110023228	110023358	-0.070530	0.464630	0.210298	0.082313	-0.028094	-0.280192
13	110032213	110032369	-1.395879	-0.657076	-0.165983	-0.243131	0.425985	-0.362910
13	110040032	110040542	-0.470221	-0.035800	0.061652	-0.091818	-0.349531	0.099537
13	110048751	110049313	-0.571786	-0.924582	-0.583019	-0.553985	-0.255144	-0.318505
13	110062663	110063167	-0.206309	0.271513	-0.180515	0.556891	-0.264930	0.441303
13	110151996	110152126	-0.262983	1.048788	0.267559	0.155293	1.072046	0.928218
13	110341309	110341439	-0.610137	0.431030	0.661853	0.446100	0.839189	0.328741
13	110356975	110357494	-0.219127	-0.018448	0.005960	0.048031	0.423099	0.895533
13	110363909	110364047	-0.784722	-0.588228	-0.531962	0.092942	-0.511603	-0.437427
13	110368827	110368957	-0.126396	1.252571	0.195707	1.132228	0.409196	0.726099
13	110382488	110382990	-0.487755	-0.063600	-0.510392	0.254461	-0.032177	0.362101
13	110392155	110392659	-0.422072	0.509802	0.475334	0.187702	-0.199932	0.201209
13	110406054	110406554	-0.103337	0.216670	0.252380	0.346784	0.556567	0.202993
13	110446144	110446277	-0.211476	0.550978	0.413821	0.462741	1.394188	1.179311
13	110446598	110446730	0.152278	-0.051080	0.486696	1.037019	0.882672	1.153834
13	110477689	110478189	0.713694	0.464170	0.911592	0.961373	1.515396	1.509857
13	110563887	110564387	0.769939	0.672892	0.661984	0.310646	0.872992	0.545983
13	110575976	110576132	0.990862	0.553194	0.659488	0.286729	0.765139	1.039019
13	110710982	110711115	-0.222638	0.423563	0.124750	0.527752	1.773550	0.549180
13	110735582	110735738	0.120453	-0.685610	0.713790	1.250404	1.157113	1.116665
13	110903353	110903483	0.383710	1.023928	0.969083	0.924117	1.850037	0.115521
13	110968048	110968548	-0.038135	0.349362	0.350403	0.989524	0.910896	1.085765
13	111225448	111225525	-0.379448	-0.173224	0.327751	-0.858603	0.357470	0.564591
13	111238034	111238164	0.488364	0.519741	0.343394	0.813965	0.698343	0.771785
13	111413289	111413434	-1.521910	0.719434	-0.416637	0.960701	-0.325523	0.306784
13	111461322	111461822	-0.226984	0.055530	-0.055713	0.733424	0.236432	0.905546
13	111470802	111471322	0.240697	0.760241	0.598835	1.162952	1.021547	0.744702
13	111489639	111490684	0.546772	-0.172074	0.099080	-0.491540	0.162536	0.205985
13	111509533	111509647	-0.448385	0.603739	0.579304	0.381710	0.138506	0.928200
13	111534087	111534646	0.021806	-0.125602	0.043374	-0.415900	-0.404817	-0.324804
13	111686069	111686569	0.877352	-0.090604	0.347950	0.343518	0.236336	-0.207199
13	111687526	111687681	0.153026	-0.375611	-0.627788	-1.615477	-0.299346	-0.882669
13	111725074	111725826	0.156760	-0.529949	-0.254584	-0.739756	-0.187968	-0.258023
13	111741442	111741960	0.225002	0.671559	0.324229	0.495021	0.151214	0.276989
13	111742193	111742693	-0.052353	0.302124	-0.253456	0.520290	0.422260	1.066587
13	111771362	111771497	-0.096975	-0.101246	-0.135296	-0.814473	-0.192214	-0.242395
13	111778773	111778903	0.165615	-0.004580	0.938300	0.593231	0.471832	-0.152849
13	111788072	111788595	-0.914898	0.601968	-0.096363	0.645091	-0.074580	0.017567
13	111801598	111802106	-0.199776	0.343876	0.035931	0.218212	0.392103	0.382044
13	111805611	111806138	0.041155	0.081581	0.213024	0.360100	0.409476	0.566608
13	111821883	111822013	0.443660	0.671445	1.105050	0.823709	1.191480	0.162377
13	111829615	111830117	0.211878	0.089226	-0.384668	0.052860	0.173078	-0.096245
13	111845430	111845930	0.132227	0.357091	0.073309	-0.041500	0.223728	-0.120695
13	111867634	111868502	0.406050	0.316994	0.350777	0.455846	0.412376	0.342789
13	111904780	111905280	0.266766	0.225342	0.428824	0.035584	-0.315812	-0.560686
13	111905398	111905898	-0.299475	0.537152	-0.339437	-0.370721	-0.430385	-0.509473
13	111929856	111930358	-0.532422	-0.044423	0.473277	0.733835	0.808153	0.684172
13	111935925	111937022	-0.297552	-0.303760	-0.143855	-0.167266	-0.216660	-0.192766
13	111954451	111954980	0.616052	0.714291	0.796093	0.137008	0.048732	-0.164155
