GeneID	Batch_1_Ctr_0H	Batch_2_Ctr_0H	Batch_4_Ctr_0H	Batch_1_Ctr_2H	Batch_3_Ctr_2H	Batch_4_Ctr_2H	Batch_1_Ctr_6H	Batch_3_Ctr_6H	Batch_4_Ctr_6H	Batch_1_Ctr_12H	Batch_3_Ctr_12H	Batch_4_Ctr_12H	Batch_1_Ctr_18H	Batch_3_Ctr_18H	Batch_4_Ctr_18H	Batch_1_Ctr_24H	Batch_3_Ctr_24H	Batch_4_Ctr_24H	Batch_1_Ik_0H	Batch_2_Ik_0H	Batch_4_Ik_0H	Batch_1_Ik_2H	Batch_3_Ik_2H	Batch_4_Ik_2H	Batch_1_Ik_6H	Batch_3_Ik_6H	Batch_4_Ik_6H	Batch_1_Ik_12H	Batch_3_Ik_12H	Batch_4_Ik_12H	Batch_1_Ik_18H	Batch_3_Ik_18H	Batch_4_Ik_18H	Batch_1_Ik_24H	Batch_3_Ik_24H	Batch_4_Ik_24H
ENSMUSG00000027329	8.560158	8.757447	8.086625	8.013236	8.108386	8.877826	8.855217	8.011699	8.702029	8.918059	8.517866	9.032639	8.883004	8.318966	9.126901	8.940978	8.189838	8.453879	7.089361	7.562494	7.367562	6.559222	7.046153	7.777225	7.014078	6.599153	6.934021	7.015039	6.698675	7.613425	6.369706	6.095354	6.909441	6.784938	5.944714	6.302707
ENSMUSG00000027330	12.712220	12.714534	12.581226	12.680040	12.533949	12.172587	12.728227	12.303981	12.057271	12.912844	12.548115	12.494899	12.710707	12.225501	12.481889	12.557767	12.450280	12.274076	12.838333	12.693457	12.686771	12.755979	12.732371	12.317362	13.660799	13.179136	13.141061	13.621010	13.495473	13.745829	14.206759	13.972749	14.211481	13.899615	13.683770	13.972586
ENSMUSG00000027331	13.285855	13.233175	13.113148	13.150222	13.117985	13.292409	13.044571	13.240741	13.443219	13.268296	13.137472	13.399621	13.410846	13.414216	13.307944	13.229282	13.171453	12.772505	13.450165	13.601636	13.182210	13.563552	13.371080	13.388245	13.409085	13.337757	13.284617	13.613503	13.272098	13.498571	13.677537	13.495010	13.762836	13.556121	13.361844	13.655311
ENSMUSG00000027433	14.609381	14.554492	14.620436	14.488019	14.705233	14.609239	14.810474	14.743710	14.667161	14.689285	14.608319	14.582071	14.574039	14.510837	14.450511	14.654499	14.528230	14.712691	14.611583	14.413815	14.637025	14.573646	14.696997	14.696507	14.568692	14.616264	14.562254	14.515020	14.539836	14.532176	14.463590	14.435949	14.533348	14.529322	14.287746	14.488596
ENSMUSG00000027459	10.960685	11.023321	10.854154	10.597234	10.943998	10.781181	10.838214	10.925678	10.676535	10.761483	10.881570	10.734644	10.724915	10.720623	10.783196	10.922209	10.838482	11.083131	10.852723	10.727393	10.709620	10.217491	10.355130	10.522329	10.717408	10.757965	10.592332	10.940505	10.929583	10.952667	11.052374	10.887471	10.891811	11.081629	10.797408	10.866788
ENSMUSG00000027580	11.892738	11.943119	11.990626	11.844419	11.730623	11.850845	11.576259	11.818905	11.853527	11.874824	11.750950	11.911903	11.888719	11.786107	11.399452	11.978401	11.820510	11.780721	11.956294	12.148312	12.112140	11.931063	11.900037	11.900279	12.162262	12.068287	12.367196	12.265338	12.166533	12.284492	12.378684	12.233989	12.304669	12.402584	12.277880	12.458037
ENSMUSG00000027618	12.182624	12.249099	12.261241	12.417041	12.250762	12.102244	12.451190	12.087636	11.905451	12.259813	12.260648	12.146764	12.184612	12.108617	12.445897	12.199676	12.057834	12.183365	12.065401	11.833870	11.968037	12.014573	12.094754	12.387003	12.527914	12.699385	12.691213	12.787369	12.557898	12.719891	12.462566	12.605529	12.542480	12.755953	12.463118	12.649292
ENSMUSG00000027649	14.138399	14.076233	14.182341	14.040321	14.073978	14.161060	14.063409	14.210805	14.174697	14.081006	14.119601	14.126955	14.168538	14.298114	14.107624	14.124083	14.058379	13.926917	14.001834	14.107828	14.071404	14.282753	14.090064	14.169868	14.221339	14.326184	14.475810	14.204629	14.225436	13.934430	14.009980	14.172646	14.136096	14.042058	14.002511	14.154009
ENSMUSG00000027652	11.955647	11.897433	11.961791	12.035996	12.059153	12.007104	12.093958	11.886315	11.936494	12.094412	12.094060	12.010567	12.089953	11.965644	12.287086	11.982232	12.045449	12.030178	12.010525	11.904283	12.122499	11.976902	12.110351	12.031729	12.090977	12.025085	11.703119	11.922787	12.031781	12.096392	11.977405	11.862164	11.854413	12.078531	11.969684	11.933224
ENSMUSG00000027660	9.137080	8.895843	9.632923	9.595763	9.283103	9.322922	8.773333	8.639176	8.627425	9.420760	9.360387	8.656704	9.174039	9.417480	8.787640	8.987873	9.273538	8.337134	9.124404	9.349071	9.334583	9.681960	9.128436	8.581796	9.562102	9.346282	10.314506	8.836166	8.570275	7.768287	9.156794	9.291660	9.013205	9.637347	9.329847	9.603109
ENSMUSG00000027742	12.257504	12.152958	12.082693	11.975348	11.849831	11.551048	12.214021	11.788110	11.623028	12.241604	12.062805	12.050735	12.126141	11.907774	12.004056	12.092916	12.131110	12.163454	12.201002	11.965213	11.998150	11.993809	12.056888	11.797152	12.561434	12.280814	12.453561	12.971699	12.747114	12.749767	13.230162	12.958939	13.107099	13.435402	13.276566	13.277968
ENSMUSG00000027933	13.687202	13.705045	13.853321	13.356251	13.498880	13.339906	13.181069	13.347997	13.391406	13.752125	13.654767	13.564745	13.745886	13.571679	13.468732	13.708139	13.697339	13.668668	13.711938	13.715404	13.850104	13.243575	13.331766	12.987667	13.421602	13.164169	13.085895	13.607793	13.611055	13.752622	13.731135	13.647201	13.597316	13.645512	13.536295	13.389625
ENSMUSG00000027963	10.388671	10.389650	10.586445	10.673752	10.455039	9.509976	10.751429	10.279501	9.655966	10.513258	10.592973	10.222291	10.553765	10.256105	9.773838	10.113938	10.577511	9.740565	9.982753	9.744908	9.892741	8.787212	8.924971	7.899319	9.059865	8.957970	8.897676	9.759106	9.392181	9.327053	9.830352	9.930709	9.901432	9.710653	9.688494	9.707297
ENSMUSG00000027997	11.178053	11.219520	10.558444	10.798461	10.856285	11.048622	11.191414	11.043303	11.041731	10.906024	10.883417	10.726498	10.908041	10.785477	11.005407	10.923739	10.843127	10.490769	11.535195	11.611194	10.993130	11.541623	11.497101	11.482092	12.141774	12.005958	11.837234	12.476719	12.274086	12.435902	12.893617	12.835931	12.864263	13.325872	13.031633	13.239621
ENSMUSG00000028035	10.643151	10.599237	10.773992	10.726209	10.657722	10.587138	10.209662	10.696917	10.771900	10.525206	10.802430	10.548138	10.859202	10.839575	10.523256	10.599401	10.905445	10.614577	10.302482	10.631946	10.614938	10.258124	9.963287	9.997019	10.285353	10.382660	10.867769	10.747899	10.441036	10.626934	10.741077	10.904909	10.888031	10.817741	10.746921	10.907727
ENSMUSG00000028064	10.363798	10.348845	10.841247	10.073036	10.691436	10.601763	10.390964	10.805496	10.622845	9.921196	10.587033	10.382559	9.786147	10.738123	10.270023	9.970969	10.932729	10.666813	9.067451	9.072304	8.831847	8.136501	8.074524	6.956843	6.351040	6.885876	7.476377	5.535531	6.074813	3.973585	6.408190	6.225318	6.047559	5.762904	6.729279	5.754709
ENSMUSG00000028188	9.180633	8.743984	8.773363	8.648587	8.480313	9.526067	8.429127	9.203664	9.078100	8.373524	9.063108	9.125398	8.546543	9.583171	9.660103	8.528588	8.738433	8.457798	8.374317	8.541312	8.278152	9.121678	7.991025	9.171468	8.730748	9.408725	10.374202	8.003875	8.560993	7.152454	8.680731	8.406317	8.681216	8.392646	9.164459	9.113749
ENSMUSG00000028233	12.193040	12.099133	12.466404	12.422726	12.397122	12.014875	12.161322	12.121064	11.834051	12.365587	12.312169	11.960980	12.441072	12.255206	12.048892	12.184007	12.191379	11.731321	12.325567	12.223803	12.526791	12.103965	11.817529	11.730491	11.877123	11.736174	12.031836	11.802070	11.515018	11.984424	11.689149	11.784523	11.956792	11.836673	11.618761	11.581082
ENSMUSG00000028243	10.778244	10.858165	10.666111	10.525587	10.617042	10.645069	10.734064	10.707679	10.714198	10.680129	10.874337	10.811975	10.516206	10.608987	10.258407	10.871192	10.841545	11.121537	10.565539	10.611616	10.694282	10.349447	10.487637	10.398310	10.232498	10.385673	10.352233	10.497315	10.452183	10.266341	10.457300	10.301697	10.108734	10.320263	10.128385	10.342064
ENSMUSG00000028295	11.258297	11.107516	11.209120	10.913867	11.184059	12.002073	10.594070	11.731875	11.870075	11.139963	10.985780	11.499560	11.346083	11.887626	11.965322	11.216628	11.073315	11.373964	10.995697	11.352548	10.842717	11.824911	11.635414	11.900086	11.936115	12.151242	12.505340	12.066199	12.405405	11.860881	11.725917	11.916205	11.874720	12.199935	12.399311	12.533436
ENSMUSG00000028309	12.801823	12.824166	12.919454	12.836958	12.824036	13.096517	12.599155	12.968730	12.842367	12.810999	12.872830	13.025880	12.943435	13.337010	13.141788	12.950518	12.895848	12.839458	12.817533	12.941198	12.763088	13.051131	12.820778	13.222407	12.656897	12.832867	13.140845	12.819267	12.741092	12.269487	12.579411	12.749425	12.784032	12.761668	12.802487	12.872959
ENSMUSG00000028393	12.122257	12.252009	12.371964	12.608016	12.287054	12.687300	12.624544	12.424483	12.842264	12.083841	12.456664	12.579464	12.127668	12.359103	12.717092	12.273066	12.385796	12.863435	12.083547	11.903253	12.220478	11.965148	12.124111	12.578952	11.708338	12.177241	12.240394	11.975405	11.544874	11.843009	10.940610	11.174590	11.080115	10.138132	10.335005	10.345151
ENSMUSG00000028405	12.513701	12.420120	12.457185	12.704970	12.717312	12.208796	12.688287	12.457301	12.238029	12.696196	12.646226	12.416150	12.798066	12.567065	12.369309	12.614908	12.674668	12.289410	12.644574	12.560763	12.671785	12.543170	12.595480	11.966513	12.617481	12.245163	12.033242	12.811221	12.790909	12.702645	13.184888	12.911030	12.882214	13.563026	13.263307	13.448193
ENSMUSG00000028447	13.370375	13.214583	13.256133	13.185772	13.241868	13.582368	13.645319	13.484180	13.513037	13.290201	13.309339	13.418544	13.368454	13.553229	13.725928	13.309196	13.399475	13.384099	13.164511	13.315307	13.116195	13.458016	13.253306	13.439272	13.266193	13.529761	13.750872	13.671456	13.695558	13.248380	13.519692	13.615403	13.645925	13.541321	13.518271	13.621037
ENSMUSG00000028465	15.123597	14.963467	15.152618	15.161648	15.019834	14.611196	14.904060	14.836602	14.484971	15.288450	14.978936	14.758143	15.114181	14.931389	14.540460	15.079127	14.832600	14.660967	15.171191	15.046471	15.116010	14.976359	14.814009	14.679377	15.175460	15.020376	14.959384	15.517607	15.250225	15.208662	15.791403	15.871790	16.038948	16.181922	15.916663	16.007384
ENSMUSG00000028619	11.477160	11.557027	11.471512	11.721169	11.588933	11.810014	11.680516	11.557599	12.080668	11.439676	11.834459	11.917858	11.440694	11.573678	12.224180	11.459521	11.628256	11.815475	11.522622	11.423743	11.379403	11.674775	11.730882	12.055844	11.601318	11.989090	11.774225	12.054521	11.849609	12.166895	11.921262	11.889545	11.826463	11.952156	12.011445	12.016296
ENSMUSG00000028637	5.605564	4.983012	4.761701	5.604716	4.189567	5.153676	5.080371	4.662231	5.762853	5.413377	5.263424	6.021135	4.518212	4.952792	5.930907	4.942032	5.130229	6.615092	4.778750	5.097396	4.598604	4.505666	5.323452	6.196666	5.470106	4.757593	5.437669	5.640310	4.508901	5.064448	5.687603	5.260809	5.877416	5.262857	6.447049	5.783869
ENSMUSG00000028648	14.108300	14.161392	14.097479	14.276756	14.122531	14.609655	13.968661	14.271572	14.622722	13.877541	14.260016	14.364763	13.964551	14.395119	14.788511	14.115175	13.986532	14.059458	14.037316	14.172497	13.787182	14.254520	14.256826	14.902157	14.133489	14.419996	14.776869	14.374905	14.092281	14.218868	13.944214	13.995703	13.945075	13.934979	14.073754	14.179177
ENSMUSG00000028683	12.236971	12.390894	12.576053	12.391865	12.486012	12.653112	12.557926	12.859989	13.116245	12.499588	12.661997	13.005018	12.564606	12.904368	12.675622	12.512759	12.725276	12.859811	11.936312	12.049231	12.256094	12.446474	12.240061	12.603731	11.459434	11.794379	11.631601	11.028836	10.809467	10.816752	9.819511	10.323720	10.272285	9.795836	10.409744	10.017616
ENSMUSG00000028689	12.024095	12.083723	11.775796	11.534839	11.678297	12.232635	12.095097	11.905545	12.653881	11.634056	11.830938	12.343731	11.690180	11.699139	12.541337	11.806134	11.824983	12.217732	11.991466	12.105565	11.739784	11.610033	11.957588	12.216310	11.570842	11.765788	11.913021	11.875278	12.118898	12.580814	11.753436	11.510856	11.625846	11.051004	11.636182	11.064383
ENSMUSG00000028760	13.965717	13.908930	14.046604	13.991634	13.969583	14.274689	13.807316	14.125526	14.350848	13.995779	14.004396	14.166351	14.089288	14.304458	13.927097	14.104205	13.900855	13.975995	13.618138	13.898173	13.842295	14.058602	13.971819	14.119956	13.786024	14.010811	14.111902	13.714431	13.943331	13.604389	13.577117	13.843805	13.674354	13.685002	13.962650	13.851774
ENSMUSG00000028766	15.321155	15.439796	15.209008	15.307258	15.246632	14.921643	15.398185	15.162863	14.912719	15.557459	15.385562	15.220950	15.380718	15.162392	15.211585	15.437258	15.374383	15.292639	14.278018	14.170384	14.517055	14.128677	14.040641	13.910959	13.586683	13.320967	13.012703	13.164379	13.486453	13.492134	13.129424	13.073456	12.822539	12.500293	13.039813	12.238463
ENSMUSG00000028799	13.064529	12.917136	13.005140	12.976817	13.137220	12.573536	13.149352	12.766211	12.517155	13.001077	12.878440	12.576761	12.888147	12.769706	12.775446	12.830102	12.779686	12.613150	13.044840	13.042572	13.147080	13.294903	13.030347	12.926307	13.337751	13.150147	12.813938	13.223347	13.514364	13.120431	13.683922	13.780799	13.742387	13.722999	13.803849	13.842542
ENSMUSG00000028800	14.094529	14.072967	14.003976	14.002218	13.966657	13.924027	14.109500	13.979824	14.010813	14.075214	14.024385	13.966228	14.216798	14.185661	14.034399	14.118377	14.185730	13.798173	14.161898	14.320213	14.250942	14.337623	14.250019	14.123255	14.442430	14.244602	14.227291	14.425246	14.398546	14.371644	14.455313	14.428233	14.523623	14.312675	14.354605	14.438896
ENSMUSG00000028811	14.126670	14.118301	14.184459	14.202965	14.098707	14.254378	13.756330	14.165432	14.220187	14.319121	14.390794	14.378240	14.384561	14.674432	14.541037	14.244012	14.399596	14.191493	14.272361	14.453465	14.170153	14.491345	14.331184	14.277308	14.048678	14.121822	14.128881	13.690010	13.615392	13.120052	12.753276	13.131007	12.908269	12.726773	12.986587	12.818438
ENSMUSG00000028832	14.232078	14.855731	14.727350	14.302376	14.570838	14.613826	14.219389	14.513595	14.644733	14.123646	14.675324	14.348145	14.856534	14.872604	14.372007	14.583640	14.706722	14.166119	14.551009	15.026336	15.121712	15.376524	14.655598	15.127076	14.959983	14.855019	15.362005	15.783776	15.447141	15.332259	16.073787	16.500242	15.757040	15.583044	15.149052	15.552272
ENSMUSG00000028982	11.223059	11.382074	11.409169	11.720521	11.284606	11.351853	11.725896	11.554820	11.796202	11.465523	11.508329	11.772362	11.447162	11.596775	11.534610	11.500391	11.693401	12.092311	10.685293	10.886718	11.103622	11.122992	11.131681	11.586628	10.581126	10.628430	10.613741	10.365321	9.695052	9.479102	9.181164	9.350851	9.306957	9.047720	9.570271	9.492352
ENSMUSG00000029020	12.686972	12.730551	12.885360	12.506554	12.728775	12.294218	12.524029	12.537147	12.222015	12.750121	12.669075	12.416955	12.800448	12.704802	12.194106	12.635547	12.715202	12.277005	12.717885	12.696974	12.956626	12.807676	12.716588	12.328524	12.628968	12.426617	12.341757	12.356352	12.538625	12.507105	12.271948	12.353324	12.349582	12.304973	12.186098	12.115182
ENSMUSG00000029047	10.276691	10.502875	10.540172	10.257283	10.380362	10.860986	9.499630	10.342830	10.693421	10.090658	10.320297	10.807065	10.148698	10.422959	10.404387	10.290036	10.131452	10.291701	10.165271	10.460329	10.420444	10.173574	9.997155	10.326117	9.711819	9.551588	9.505180	9.683621	9.595623	10.052506	9.456033	9.237121	9.233677	9.130303	9.354176	9.121591
ENSMUSG00000029061	7.421741	8.066633	7.187024	6.510186	7.046324	5.665558	6.926189	6.970171	7.427081	7.093813	7.509348	8.067853	7.637147	6.970005	7.027229	7.393343	7.551860	8.370606	7.472535	7.603770	7.201210	6.252097	7.341791	6.489367	5.754631	6.630613	6.278201	6.957829	6.618730	7.457450	6.935971	6.346852	6.235616	6.768777	6.721481	7.333279
ENSMUSG00000029094	5.851723	6.333417	6.084722	7.473594	7.189086	6.170218	7.405448	6.559092	6.012997	6.498361	6.299895	5.820919	6.462095	5.950877	6.605473	6.189263	6.320255	4.842024	5.233029	4.914378	6.648148	4.953716	3.831517	5.614047	6.023714	5.417647	4.424587	5.854537	5.317363	7.711371	5.971026	7.247356	8.207250	7.626404	7.894925	8.041491
ENSMUSG00000029098	11.278738	11.328432	11.249838	11.317707	11.358397	11.042081	11.390952	11.209144	11.163458	11.267274	11.053833	11.015007	11.220636	11.021597	10.831273	11.167842	11.089888	10.975520	11.422060	11.465196	11.307637	11.403812	11.360441	10.971221	11.985353	11.780384	11.463898	12.922140	13.006694	12.768484	13.167302	13.103773	12.910186	13.028897	12.916442	13.067840
ENSMUSG00000029135	9.520568	9.691491	9.081840	9.060601	9.559097	8.861081	9.147303	9.028666	9.009568	8.978124	8.884619	8.532614	9.395018	9.081586	8.799129	9.331786	9.495529	8.554000	9.768269	9.515754	9.561181	8.759636	9.245605	8.335767	9.376173	8.897424	7.582538	9.328735	9.303432	10.366064	9.464243	9.215404	9.520683	9.814171	9.610671	9.891523
ENSMUSG00000029179	11.469191	11.480799	11.440811	11.499115	11.396823	11.999085	11.396002	11.698381	11.935406	11.338892	11.385411	11.832661	11.510838	11.723371	11.836160	11.340500	11.406427	11.530441	11.201999	11.387669	11.344549	11.570529	11.432123	11.916485	11.299233	11.546294	11.323954	11.420277	11.366767	11.448227	11.259605	11.550723	11.451906	11.623441	11.913846	11.698881
ENSMUSG00000029199	11.642293	11.700751	11.721173	12.065907	11.852063	12.243998	11.940560	12.133415	12.418209	11.726515	11.990181	12.165619	11.966191	12.313337	12.590773	11.817681	11.830485	12.041260	11.775898	11.868492	11.806859	12.244984	12.056297	12.545882	11.849309	12.033131	12.043560	11.770578	11.889542	11.650734	11.783372	11.862128	11.614745	11.774811	11.930156	11.930571
ENSMUSG00000029233	10.580109	10.712444	10.651150	10.899459	10.651773	10.761173	10.749711	10.727313	10.957514	10.791821	10.499567	10.863715	10.704190	10.537161	10.825262	10.871671	10.970479	11.437668	10.742677	10.406332	10.604359	10.558369	10.746025	10.686028	10.896082	11.028964	11.046725	10.740901	10.490578	10.961174	10.669699	10.617116	10.524642	10.709958	10.789126	10.637739
ENSMUSG00000029276	9.285282	9.150674	9.498583	9.378170	9.246259	9.505178	9.471107	9.343247	9.539070	9.159849	9.528995	9.407171	9.622162	9.931016	9.806464	9.519106	9.482326	9.119653	9.027726	9.405734	9.348506	9.722972	9.125696	9.825831	8.650253	8.615302	8.670941	8.790565	8.190787	8.134763	8.063798	8.746452	9.181338	8.754862	8.564349	8.846787
ENSMUSG00000029388	12.731693	12.620808	12.854994	12.829492	12.843733	13.090211	12.769253	12.865833	13.061656	12.676881	12.633205	12.774715	12.911002	13.139837	12.635643	12.733799	12.820385	12.469217	12.375642	12.760294	12.737539	12.873665	12.684513	12.614519	12.365016	12.492982	12.625782	12.052704	11.983926	11.348688	11.859664	12.002819	12.239025	11.602248	11.937395	11.771539
ENSMUSG00000029428	10.026955	10.160806	9.888392	9.825681	9.964313	9.628337	10.230069	10.289259	10.206630	10.555233	10.313248	10.352100	10.400736	10.383836	10.023983	10.201892	10.312442	9.624780	10.351620	10.696994	10.507152	10.193575	10.193302	10.033075	10.090833	9.657802	10.069537	10.469440	10.318993	10.544661	10.425350	10.217067	10.600459	10.515958	10.509919	10.557014
ENSMUSG00000029439	13.744768	13.730690	13.776026	13.788712	13.812208	14.009993	13.661350	13.806092	13.853139	13.766130	13.717345	13.754475	13.792549	13.921959	13.815097	13.642602	13.626664	13.609509	13.643301	13.838194	13.851414	14.108609	14.035629	14.199341	13.981676	13.975842	14.125366	13.831771	14.113952	13.868116	14.013911	14.234263	14.076240	14.185525	14.231467	14.274505
ENSMUSG00000029452	6.610059	6.589565	6.787702	6.594483	6.981958	7.308604	7.844128	7.053770	6.925230	6.957971	6.856678	6.379556	6.399623	6.038476	6.713204	6.900674	6.890071	7.853179	6.723803	5.169219	6.398813	5.902615	6.426077	6.249562	7.046389	7.559076	8.539332	7.538064	7.644820	8.365132	7.902423	7.834420	8.009908	8.533398	7.573769	7.680174
ENSMUSG00000029461	13.125613	13.050847	12.959242	12.779806	12.838578	12.446662	13.094712	12.790253	12.393157	13.112884	13.050145	12.891803	12.957465	12.734481	12.730018	13.044798	13.101182	13.095618	13.289706	12.957996	13.025103	12.648492	12.871078	12.435845	13.157458	13.085652	12.571275	13.105825	13.321775	13.274491	13.273489	13.215341	13.112662	13.435081	13.242853	13.196623
